"NumerodoAluno";"SIUPTAnoLetivo";"kMotivoDeAnulacaoSuspens";"Resultado";"snome";"estado";"TextoRequerimento";"tamanho";"Inicio";"Filtro_A";"filtro_B";"Categoria"
"42888";"2021/2022";"6";"Deferido";"Motivos financeiros";"Despachado";"MOTIVOS FINANCEIROS MOTIVO: POR MOTIVOS PESSOAIS PECO PARA ANULAR A MINHA MATRICULA.&#13; OBRIGADO";"0";""Motivos financeiros  Motivo";""MOTIVOS";"Motivos financeiros";"MOTIVOS FINANCEIROS"
"40042";"2021/2022";"3";"Deferido";"Não identificação com o curso";"Despachado";"ANULACAO DA MATRICULA- DIREITO MOTIVO: VENHO POR ESTE MEIO ENVIAR O MEU REQUERIMENTO PARA A ANULACAO DA MATRICULA POR MOTIVOS PESSOAIS E FALTA DE IDENTIFICACAO COM O CURSO DE DIREITO.&#13; OBRIGADO";"0";""Anulação da matricula- Direito  Motivo";""ANULACAO";"Não identificação com o curso";"NAO IDENTIFICACAO COM O CURSO"
"44673";"2021/2022";"5";"Deferido";"Não era o Curso pretendido";"Despachado";"MUDANCA DE CURSO MOTIVO: EU ENTREI NUM CURSO QUE NAO ERA BEM O QUE EU QUERIA , E RECENTEMENTE INSCREVI-ME COMO ALUNO EXTERNO NO CURSO DE GESTAO NA PORTUCALENSE , POR ISSO QUERIA SOLICITAR A ANULACAO DA MATRICULA REFERENTE A SISTEMAS DE INFORMACAO PARA GESTAO.";"0";"Mudança de curso Motivo";"MUDANCA";"Mudança de Curso";"NAO IDENTIFICACAO COM O CURSO"
"44673";"2021/2022";"5";"Deferido";"Não era o Curso pretendido";"Despachado";"MUDANCA DE CURSO MOTIVO: EU ENTREI NUM CURSO QUE NAO ERA BEM O QUE EU QUERIA , E RECENTEMENTE INSCREVI-ME COMO ALUNO EXTERNO NO CURSO DE GESTAO NA PORTUCALENSE , POR ISSO QUERIA SOLICITAR A ANULACAO DA MATRICULA REFERENTE A SISTEMAS DE INFORMACAO PARA GESTAO.";"0";"Mudança de curso Motivo";"MUDANCA";"Mudança de Curso";"NAO IDENTIFICACAO COM O CURSO"
"44673";"2021/2022";"5";"NULL";"Não era o Curso pretendido";"Cancelado";"MUDANCA DE CURSO MOTIVO: EU ENTREI NUM CURSO QUE NAO ERA BEM O QUE EU QUERIA , E RECENTEMENTE INSCREVI-ME COMO ALUNO EXTERNO NO CURSO DE GESTAO NA PORTUCALENSE , POR ISSO QUERIA SOLICITAR A ANULACAO DA MATRICULA REFERENTE A SISTEMAS DE INFORMACAO PARA GESTAO.";"0";"Mudança de curso Motivo";"MUDANCA";"Mudança de Curso";"NAO IDENTIFICACAO COM O CURSO"
"44069";"2021/2022";"3";"Deferido";"Não identificação com o curso";"Despachado";"DESISTENCIA DO CURSO MOTIVO: ENTREI NESSE CURSO POIS NAO TINHA UMA IDEIA SOBRE QUAL AREA QUERIA ESTUDAR E ACATEI O DIREITO POR SER UM CURSO QUE POSSIBILITA VARIAS SAIDAS PROFISSIONAIS. POREM VI QUE ESSE CURSO NAO ERA A MINHA VOCACAO E AGORA EU ME VI INTERESSADA EM OUTRA AREA E POR ISSO ESTOU A FAZER ESTE REQUERIMENTO E QUERO USAR O DINHEIRO DO SEMESTRE PAGO QUE ACABOU DE COMECAR PARA OUTRA FORMACAO.";"0";"Desistência do curso  Motivo";"DESISTENCIA";"Não identificação com o curso";"NAO IDENTIFICACAO COM O CURSO"
"44188";"2021/2022";"6";"NULL";"Motivos financeiros";"Cancelado";"ANULACAO DA MATRICULA POR MOTIVOS DE SAUDE E FINANCEIROS MOTIVO: VENHO PEDIR A ANULACAO DE MATRICULA, O MEU MARIDO EM NOVEMBRO DO ANO ANTERIOR DURANTE UMA VIAGEM COMECOU A APRESENTAR SINTOMAS DE DEMENCIA ONDE PERDEU A NOCAO DE LOCALIZACAO GEOGRAFICA E TEMPORAL, DAI PARA A FRENTE SO TEM PIORADO POR CONSEQUENCIA DOS DIABETES QUE NAO FAZIAMOS IDEIA QUE TINHA, NAO PODENDO FICAR SOZINHO POR MUITO TEMPO PORQUE CONSTANTEMENTE FICA DESORIENTADO E ESQUECIDO, SOLICITO UM ACORDO DE PAGAMENTO DOS VALOR EM ATRASO NAO CONSIGO EXCEDER OS 50€ MES POR TER 5 PESSOAS AO ENCARGO DAS QUAIS 3 MENORES&#13; OBRIGADA";"0";""anulação da matricula por motivos de saude e financeiros  Motivo";""ANULACAO";"Motivos financeiros";"MOTIVOS FINANCEIROS"
"40314";"2021/2022";"6";"Deferido";"Motivos financeiros";"Despachado";"PROBELMAS FINANCEIROS MOTIVO: INFELIZMENTE NAO CONSIGO DAR CONTINUIDADE AO PAGAMENTO DO CURSO.";"0";"Probelmas financeiros Motivo";"PROBELMAS";"Motivos financeiros";"MOTIVOS FINANCEIROS"
"44506";"2021/2022";"6";"Deferido";"Motivos financeiros";"Despachado";"ANULACAO DA MATRICULA MOTIVO: BOM DIA, VENHO POR ESTE MEIO PEDIR PARA ANULACAO DA MINHA MATRICULA POR MOTIVOS FINANCEIROS, NAO ME E POSSIVEL CONTINUAR. &#13; OBRIGADA &#13; NUMERO DE ALUNO 44506";"0";""anulação da matricula  Motivo";""ANULACAO";"Motivos financeiros";"MOTIVOS FINANCEIROS"
"44680";"2021/2022";"8";"Deferido";"Motivos de saúde";"Despachado";"ANULACAO DE MATRICULA POR MOTIVOS DE SAUDE MOTIVO: VENHO POR ESTE MEIO COMUNICAR O REQUERIMENTO DE ANULACAO DA MATRICULA DEVIDO A FATORES DE SAUDE PSICOLOGICA, JUNTANDO TAMBEM O FACTO DE QUE ESTA A SER COMPLICADO FAZER O PAGAMENTO DAS PROPINAS MESMO COM A ATRIBUICAO DA BOLSA DA DGES.";"0";"Anulação de matrícula por motivos de saúde Motivo";"ANULACAO";"Motivos de saúde";"MOTIVOS DE SAUDE"
"42888";"2021/2022";"6";"NULL";"Motivos financeiros";"Cancelado";"MOTIVOS FINANCEIROS MOTIVO: EU PAGUEI A ANULACAO DA MATRICULA DO MES DE MARCO MAS CONTINUEI A RECEBER A FATURA PARA PAGAR AMBAS";"0";"Motivos financeiros  Motivo";"MOTIVOS";"Motivos financeiros";"MOTIVOS FINANCEIROS"
"42707";"2020/2021";"7";"Deferido";"Incompatibilidade com atividade profissional";"Despachado";"ANULACAO DA MATRICULA MOTIVO: PRETENDO EFETUAR A ANULACAO DA MINHA MATRICULA.&#13; &#13; RECEBI UM E-MAIL NO QUAL CONSTAM PROPINAS REFERENTES AOS MESES DE JANEIRO DE 2021 A JULHO DE 2021. &#13; JA TINHA EFETUADO O PEDIDO NO MES DE JANEIRO DE 2021, CONTUDO PENSO QUE NAO TENHA FICADO CONCLUIDO COM SUCESSO, O QUE, DESDE JA, PECO DESCULPA.&#13; &#13; PODEM VERIFICAR QUE NAO FREQUENTEI A FACULDADE NOS MESES ACIMA REFERIDOS. &#13; &#13; PECO QUE A SITUACAO SEJA REVISTA, POR FAVOR. &#13; AGRADECO, DESDE JA, A COLABORACAO NA RESOLUCAO DESTA QUESTAO.&#13; &#13; ATENCIOSAMENTE,&#13; NUNO";"0";""Anulação da matrícula  Motivo";""ANULACAO";"Incompatibilidade com atividade profissional";"INCOMPATIBILIDADE COM ATIVIDADE PROFISSIONAL"
"44918";"2021/2022";"7";"Deferido";"Incompatibilidade com atividade profissional";"Despachado";"ANULACAO DA MATRICULA MOTIVO: INCOMPATIBILIDADE COM O TRABALHO";"0";"Anulação da matrícula Motivo";"ANULACAO";"Incompatibilidade com atividade profissional";"INCOMPATIBILIDADE COM ATIVIDADE PROFISSIONAL"
"42806";"2021/2022";"1";"Deferido";"Não identificação com a Universidade";"Despachado";"ANULACAO DE INSCRICAO RECURSO PROVA ESCRITA MOTIVO: NAO ME IDENTIFICO COM A UNIVERSIDADE NEM COM OCURSO OBRIGADO.";"0";"Anulação de inscrição recurso prova escrita  Motivo";"ANULACAO";"Não identificação com a Universidade";"NAO IDENTIFICACAO COM A UNIVERSIDADE"
"42591";"2021/2022";"6";"Deferido";"Motivos financeiros";"Despachado";"ANULACAO DA MATRICULA MOTIVO: DEVIDO A SITUACAO FINANCEIRA DO AGREGADO FAMILIAR, ESTANDO OS DOIS PAIS DESEMPREGADOS, APENAS UM A RECEBER SUBSIDIO DE DESEMPREGO E COM DOIS FILHOS ESTUDANTES UNIVERSITARIOS EM QUE UM ESTA ISENTO DE PROPINAS PELA UP. COM MUITA PENA NOSSA, E COMPLETAMENTE IMPOSSIVEL PARA OS MEUS PAIS SUPORTAR ESTE ENCARGO.&#13; PELO EXPOSTO, VENHO SOLICITAR A ANULACAO DA MATRICULA COM A ESPERANCA DE, NUM FUTURO PROXIMO, TER A POSSIBILIDADE DE VOLTAR A ESTUDAR NESTA INSTITUICAO.&#13; AGUARDO AS VOSSAS PREZADAS NOTICIAS.&#13; CUMPRIMENTOS,&#13; MANUEL NUNES";"0";""Anulação da matrícula Motivo";""ANULACAO";"Motivos financeiros";"MOTIVOS FINANCEIROS"
"44115";"2021/2022";"9";"Deferido";"Outros acima não identificados";"Despachado";"QUERO FAZER A ANULACAO DA MATRICULA MOTIVO: EU ESTOU EM ANO 0 E NAO ME INSCREVI PARA O EXAME NACIONAL DESTE ANO, NAO FAZ PARTE DOS MEUS PLANOS FUTUROS ACABAR ESTE ANO LETIVO, PELO SIMPLES FACTO DE QUE JA NAO ME COMPENSA FAZE-LO!";"0";"Quero fazer a anulação da matrícula  Motivo";"QUERO";"Outros acima não identificados";"OUTROS ACIMA NAO IDENTIFICADOS"
"48405";"2023/2024";"4";"NULL";"Curso não cumpre expectativas";"Em Registo";"CANCELAMENTO DA INSCRICAO REASON: PREZADOS RESPONSAVEIS PELA MESTRADO EM PSICOLOGIA CLINICA DE SAUDE,&#13; &#13; DESEJO CANCELAR A MINHA INSCRICAO NO PROGRAMA, POIS DECIDI PROCURAR UMA MESTRADO QUE ESTEJA MAIS ALINHADO COM AS MINHAS EXPECTATIVAS PARA O MEU FUTURO PROFISSIONAL. AGRADECO A VOSSA COMPREENSAO.&#13; &#13; ATENCIOSAMENTE,&#13; NATALY DELGADO";"0";""Cancelamento da inscrição Reason";""CANCELAMENTO";"Curso não cumpre expectativas";"NAO IDENTIFICACAO COM O CURSO"
"48740";"2023/2024";"NULL";"NULL";"NULL";"Em Registo";"ANULACAO DE MATRICULA MOTIVO: PRETENDO MUDAR DE CURSO DENTRO DA FACULDADE PARA O CURSO DE MARKETING E ASSIM SOLICITO O NAO PAGAMENTO DA TAXA DE ANULACAO";"0";"Anulação de matrícula  Motivo";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"47629";"2023/2024";"7";"NULL";"Incompatibilidade com atividade profissional";"Em Registo";"ANULACAO DA MATRICULA MOTIVO: INCOMPATIBILIDADE COM ATIVIDADE PROFISSIONAL";"0";"Anulação da matricula Motivo";"ANULACAO";"Incompatibilidade com atividade profissional";"INCOMPATIBILIDADE COM ATIVIDADE PROFISSIONAL"
"50435";"2023/2024";"7";"NULL";"Incompatibilidade com atividade profissional";"Em Registo";"INCOMPATIBILIDADE COM ATIVIDADE PROFISSIONAL MOTIVO: ESTOU NO ANO 0 E PRETENDO MUDAR DE CURSO POR INCOMPATIBILIDADE DESTE CURSO COM A ATIVIDADE PROFISSIONAL PRETENDIDA.";"0";"Incompatibilidade com atividade profissional  Motivo";"INCOMPATIBILIDADE";"Incompatibilidade com atividade profissional";"INCOMPATIBILIDADE COM ATIVIDADE PROFISSIONAL"
"47828";"2022/2023";"5";"Deferido";"Não era o Curso pretendido";"Em Despacho";"ANULACAO DE MATRICULO MOTIVO: QUERO MUDAR DE CURSO E ESTUDAR FORA";"0";"Anulaçao de matriculo  Motivo";"ANULACAO";"Não era o Curso pretendido";"NAO IDENTIFICACAO COM O CURSO"
"47828";"2022/2023";"5";"NULL";"Não era o Curso pretendido";"Cancelado";"ANULACAO DE MATRICULO MOTIVO: QUERO MUDAR DE CURSO E ESTUDAR FORA";"0";"Anulaçao de matriculo  Motivo";"ANULACAO";"Não era o Curso pretendido";"NAO IDENTIFICACAO COM O CURSO"
"47610";"2023/2024";"3";"NULL";"Não identificação com o curso";"Em Registo";"ANULACAO DE MATRICULA MOTIVO: BOM DIA, VENHO POR ESTE MEIO SOLICITAR A ANULACAO DA MATRICULA A PARTIR DA DATA DE HOJE, POIS NAO ESTOU INTERESSADO EM CONTINUAR A FAZER O CURSO DE DIREITO.&#13; COM OS MELHORES CUMPRIMENTOS,&#13; FRANCISCO PEREIRA";"0";""Anulação de Matrícula  Motivo";""ANULACAO";"Não identificação com o curso";"NAO IDENTIFICACAO COM O CURSO"
"48985";"2023/2024";"3";"NULL";"Não identificação com o curso";"Em Registo";"ANULACAO MOTIVO: NAO IDENTIFICACAO COM O CURSO";"0";"Anulação  Motivo";"ANULACAO";"Não identificação com o curso";"NAO IDENTIFICACAO COM O CURSO"
"50034";"2023/2024";"9";"NULL";"Outros acima não identificados";"Em Registo";"ANULACAO DA MATRICULA MOTIVO: O MOTIVO DE QUERE UMA ANULACAO DA MATRICULA E POIS ESTOU NESTE MOMENTO INSCRITO NO ANO ZERO, EU MORO LONGE DA UNIVERSIDADE E NAO TENHO TIDO TEMPO PARA IR AS AULAS, SEM CONTAR COM QUE OS EXAMES NACIONAIS ESTAO A CHEGAR E EU TENHO QUE ME FOCAR PARA PASSAR NESTES EXAMES. AS PROPINAS TAMBEM NAO SAO FACEIS DE PAGAR ENQUANTO TAMBEM TENHO EXPLICACOES PARA OS EXAMES NACIONAIS.&#13; OBRIGADO E AGRADECO A VOSSA COMPREENSAO.";"0";""Anulação da matricula  Motivo";""ANULACAO";"Outros acima não identificados";"OUTROS ACIMA NAO IDENTIFICADOS"
"50643";"2023/2024";"7";"NULL";"Incompatibilidade com atividade profissional";"Em Registo";"ANULACAO DE MATRICULA MOTIVO: INCOMPATIBILIDADE COM ATIVIDADE PROFISSIONAL";"0";"Anulação de matrícula  Motivo";"ANULACAO";"Incompatibilidade com atividade profissional";"INCOMPATIBILIDADE COM ATIVIDADE PROFISSIONAL"
"40073";"2023/2024";"5";"NULL";"Não era o Curso pretendido";"Em Registo";"ANULACAO DE MATRICULA MOTIVO: NAO ERA O CURSO PRETENDIDO";"0";"Anulação de matrícula  Motivo";"ANULACAO";"Não era o Curso pretendido";"NAO IDENTIFICACAO COM O CURSO"
"50662";"2023/2024";"3";"NULL";"Não identificação com o curso";"Em Registo";"ANULACAO DA MATRICULA MOTIVO: NAO PRETENDO PARA O MEU FUTURO.";"0";"Anulação da Matrícula  Motivo";"ANULACAO";"Não identificação com o curso";"NAO IDENTIFICACAO COM O CURSO"
"47612";"2023/2024";"5";"NULL";"Não era o Curso pretendido";"Em Registo";"ANULACAO DE MATRICULA MOTIVO: DURANTE ESTE SEMESTRE PERCEBI QUE NAO E O MELHOR CURSO PARA MIM.";"0";"Anulação de matrícula Motivo";"ANULACAO";"Não era o Curso pretendido";"NAO IDENTIFICACAO COM O CURSO"
"44643";"2023/2024";"3";"NULL";"Não identificação com o curso";"Em Registo";"ANULACAO DA MATRICULA MOTIVO: NAO ME IDENTIFICO COM O CURSO, E SINTO QUE JA NAO E PARA MIM APESAR DE SER UM CURSO NO QUAL SE PODE APRENDER MUITO.";"0";"Anulação da matrícula  Motivo";"ANULACAO";"Não identificação com o curso";"NAO IDENTIFICACAO COM O CURSO"
"50123";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"PEDIDO DE ANULACAO DA MATRICULA DO ALUNO Nº 50123 PARA O ANO LETIVO 23/24. MOTIVO: PEDIDO DE ANULACAO DA MATRICULA LICENCIATURA DIREITO ANO LETIVO 23/24, PELO MOTIVO DE TER SIDO COLOCADO NA FACULDADE DE DIREITO DO PORTO. APROVEITO PARA SOLICITAR INFORMACAO SOBRE O POSSIVEL REEMBOLSO DA MATRICULA.&#13; COM OS MELHORES CUMPRIMENTOS";"0";""Pedido de anulação da matrícula do aluno nº 50123 para o ano letivo 23/24. Motivo";""PEDIDO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"48852";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO DA MATRICULA MOTIVO: OPCAO POR OUTRA UNIVERSIDADE A QUE ME CANDIDATEI";"0";"Anulação da matrícula Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"48950";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"REQUERIMENTO DE ANULACAO DE MATRICULA MOTIVO: EU, MARIA FRANCISCA DORES DA SILVA, CARTAO DE CIDADAO Nº 30171551, VENHO POR ESTE MEIO SOLICITAR A V. EXA. A ANULACAO DE MATRICULA NO CURSO EM APRECO PARA O PRESENTE ANO LETIVO NA UNIVERSIDADE PORTUCALENSE, POR MOTIVOS DE COLOCACAO NUMA OUTRA UNIVERSIDADE A QUAL TAMBEM ME CANDIDATEI E OPTO POR FREQUENTAR. &#13; &#13; PEDE DEFERIMENTO,&#13; MARIA FRANCISCA DORES DA SILVA";"0";""REQUERIMENTO DE ANULAÇÃO DE MATRÍCULA Motivo";""REQUERIMENTO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"48738";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO DA MATRICULA MOTIVO: CANDIDATURA ACEITE NOUTRA FACULDADE.";"0";"Anulação da matrícula Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"48935";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO DE MATRICULA MOTIVO: OPTEI POR OUTRA UNIVERSIDADE";"0";"Anulação de matrícula Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"50102";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"PORTADOR DE PERTURBACAO DO ESPECTRO DO AUTISMO MOTIVO: O ACESSO POR TRANSPORTES PUBLICOS A UNIVERSIDADE DE AVEIRO E MAIS FACIL, POIS PADECE DA INDICADA PERTURBACAO DO DESENVOLVIMENTO.";"0";"Portador de perturbação do espectro do autismo Motivo";"PORTADOR";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"48979";"2023/2024";"9";"Deferido";"Outros acima não identificados";"Despachado";"ANULACAO DE MATRICULA E SEGURO ESCOLAR, JA PAGO (RECIBO 2023RCP635) MOTIVO: PARA ALEM DA CANDIDATURA A PORTUCALENSE, COMO E NORMAL TAMBEM ME CANDIDATEI A PRIMEIRA FASE DO CONCURSO NACIONAL DE ACESSO AO ENSINO SUPERIOR PUBLICO DE 2023, TENDO RECEBIDO NO PASSADO SABADO UM EMAIL COM O RESULTADO DA MINHA COLOCACAO NO MESMO CURSO DE ENG. INFORMATICA NO IP DE VIANA DO CASTELO. &#13; COMO E NATURAL ACABO DE FAZER A MINHA CANDIDATURA PARA ESTE INSTITUTO POLITECNICO, POIS PARA ALEM DE SER MAIS FACIAL E RAPIDA A DESLOCACAO DE BRAGA AO MESMO , ESTOU A POUPAR BASTANTE DINHEIRO COM ESTA OPCAO, PARA ALEM TER MAIS OPCOES PELA FRENTE.";"0";""Anulação de Matrícula e Seguro Escolar, já pago (recibo 2023RCP635) Motivo";""ANULACAO";"Outros acima não identificados";"OUTROS ACIMA NAO IDENTIFICADOS"
"50254";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO MATRICULA MOTIVO: ENTREI NO ENSINO SUPERIOR PUBLICO E POR ISSO NAO POSSO FREQUENTAR O CURSO DA UNIVERSIDADE PORTUCALENSE";"0";"Anulação Matrícula Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"48837";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO MOTIVO: ENTREI NUMA FACULDADE ESTATAL NO CURSO QUE PRETENDIA.";"0";"Anulação Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"48804";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"REQUERIMENTO DE ANULACAO DE MATRICULA SOFIA NEVES (48804) MOTIVO: SOFIA PESTANA NEVES (48804) EM VIRTUDE DE TER OBTIDO COLOCACAO EM OUTRO CURSO, COM O QUAL MAIS SE IDENTIFICA, A QUE ACRESCE ALGUMAS DIFICULDADES EM SUPORTAR OS ENCARGOS FINANCEIROS RELATIVOS AO CURSO EM QUE SE ENCONTRA MATRICULADA (ENGENHARIA E GESTAO INDUSTRIAL) VEM SOLICITAR A ANULACAO DA MATRICULA NO RESPETIVO CURSO.&#13; MUITO SE AGRADECE A AMABILIDADE, ATENCAO E ACOLHIMENTO TIDOS.&#13; PEDE DEFERIMENTO, &#13; SOFIA NEVES";"0";""Requerimento de anulação de matrícula Sofia Neves (48804) Motivo";""REQUERIMENTO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"48993";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO DE MATRICULA MOTIVO: POR QUESTOES FINANCEIRAS VEJO ME OBRIGADA A SEGUIR O ENSINO PUBLICO.";"0";"Anulação de matrícula  Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"48815";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO DA MATRICULA MOTIVO: ENTRADA NOUTRA FACULDADE";"0";"Anulação da matrícula  Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"48760";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO DE MATRICULA MOTIVO: ENTRADA NUMA UNIVERSIDADE PUBLICA";"0";"anulação de matricula Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"50125";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO DE MATRICULA MOTIVO: POR MOTIVO DE TRANSFERENCIA PARA OUTRA UNIVERSIDADE PRETENDO FAZER O CANCELAMENTO DA MATRICULA.&#13; &#13; CUMPRIMENTOS,  RODRIGO MENDES";"0";""Anulaçao de matricula Motivo";""ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"50000";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO DE MATRICULA MOTIVO: OPCAO POR OUTRA UNIVERSIDADE A QUAL ME CANDIDATEI";"0";"Anulação de matrícula Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"48843";"2023/2024";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO DE MATRICULA MOTIVO: ENTRADA NOUTRA UNIVERSIDADE";"0";"Anulação de Matricula Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"48984";"2023/2024";"5";"Deferido";"Não era o Curso pretendido";"Despachado";"ANULACAO MATRICULA MOTIVO: NAO E O CURSO PRETENDIDO, E FINANCEIRAMENTE MUITO EXIGENTE E ESTOU DESCONTENTE COM O ATENDIMENTO";"0";"Anulação matrícula Motivo";"ANULACAO";"Não era o Curso pretendido";"NAO IDENTIFICACAO COM O CURSO"
"50084";"2023/2024";"2";"NULL";"Opção por outra Universidade a que também me candidatei";"Cancelado";"ANULACAO DA MATRICULA POR TER OPTADO POR OUTRA UNIVERSIDADE MOTIVO: PRETENDO ANULAR A MINHA MATRICULA UMA VEZ QUE EM SETEMBRO FUI COLOCADA NOUTRA INSTITUICAO E OPTEI POR FICAR NESSA. NO ENTANTO NAO ANULEI DE IMEDIATO A MINHA MATRICULA EM SETEMBRO POIS NAO TINHA CONHECIMENTO QUE ERA NECESSARIO FAZE-LO. POR ESTES MESMOS MOTIVOS NAO PAGO AS PROPINAS DESTA INSTITUICAO DESDE O MES DE SETEMBRO NO ENTANTO UMA VEZ QUE NUNCA FREQUENTEI OU USUFRUI DE NENHUM SERVICO DESTA UNIVERSIDADE PRETENDO QUE ALEM DE ANULAR A MATRICULA QUE A MINHA DIVIDA PARA COM ESTA INSTITUICAO SEJA CANCELADA (NAO TENDO QUE PAGAR OS MESES PASSADOS)";"0";"Anulação da matricula por ter optado por outra Universidade Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"41312";"2023/2024";"8";"NULL";"Motivos de saúde";"Cancelado";"PEDIDO DE ANULACAO DA MATRICULA POR MOTIVOS DE FORCA MAIOR MOTIVO: POR MOTIVOS DE FORCA MAIOR (RELATIVOS A SAUDE), GOSTARIA DE PEDIR A ANULACAO DA MATRICULA VISTO QUE NAO SEI QUANDO PODEREI RETOMAR A LICENCIATURA E TENDO COMO PREVISAO QUE, SE UM DIA VOLTAR, NAO SERA NUM FUTURO MUITO BREVE. ASSIM SENDO, NAO FARIA SENTIDO, NESTE MOMENTO, OPTAR PELA SUSPENSAO DE INSCRICAO.";"0";"Pedido de anulação da matrícula por motivos de força maior Motivo";"PEDIDO";"Motivos de saúde";"MOTIVOS DE SAUDE"
"41312";"2023/2024";"8";"Deferido";"Motivos de saúde";"Despachado";"PEDIDO DE ANULACAO DA MATRICULA POR MOTIVOS DE FORCA MAIOR MOTIVO: POR MOTIVOS DE FORCA MAIOR (RELATIVOS A SAUDE), GOSTARIA DE PEDIR A ANULACAO DA MATRICULA VISTO QUE NAO SEI QUANDO PODEREI RETOMAR A LICENCIATURA E TENDO COMO PREVISAO QUE, SE UM DIA VOLTAR, NAO SERA NUM FUTURO MUITO BREVE. ASSIM SENDO, DADAS AS CIRCUNSTANCIAS, NAO FARIA SENTIDO OPTAR PELA SUSPENSAO DE INSCRICAO.";"0";"Pedido de anulação da matrícula por motivos de força maior Motivo";"PEDIDO";"Motivos de saúde";"MOTIVOS DE SAUDE"
"39307";"2017/2018";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO: VENHO POR ESTE MEIO SOLICITAR A ANULACAO DE MATRICULA, UMA VEZ QUE TENCIONO TROCAR DE CURSO NO PROXIMO ANO LETIVO.";"0";"Anulação de matrícula  Motivo";"ANULACAO";"Mudança de Curso";"NAO IDENTIFICACAO COM O CURSO"
